FIRSTBOXNUM_BATTERYNUM,VOLTAGEVALUE,TEMPREATUREVALUE,RECEIVETIME,
3_7,3.182,0,2015-12-05 14:51:25.0,
3_8,3.142,0,2015-12-05 14:51:25.0,
3_9,3.182,0,2015-12-05 14:51:25.0,
3_10,3.178,0,2015-12-05 14:51:25.0,
3_11,3.171,0,2015-12-05 14:51:25.0,
3_12,3.168,0,2015-12-05 14:51:25.0,
3_13,3.169,0,2015-12-05 14:51:25.0,
3_14,3.176,0,2015-12-05 14:51:25.0,
3_15,3.167,0,2015-12-05 14:51:25.0,
3_16,3.174,0,2015-12-05 14:51:25.0,
3_17,3.154,0,2015-12-05 14:51:25.0,
3_18,3.177,0,2015-12-05 14:51:25.0,
3_19,3.179,0,2015-12-05 14:51:25.0,
3_20,3.178,0,2015-12-05 14:51:25.0,
3_21,3.135,0,2015-12-05 14:51:25.0,
3_22,3.176,0,2015-12-05 14:51:25.0,
3_23,3.175,0,2015-12-05 14:51:25.0,
3_24,3.173,0,2015-12-05 14:51:25.0,
4_1,3.18,62,2015-12-05 14:51:25.0,
4_2,3.179,62,2015-12-05 14:51:25.0,
4_3,3.176,0,2015-12-05 14:51:25.0,
4_4,3.136,0,2015-12-05 14:51:25.0,
4_5,3.173,0,2015-12-05 14:51:25.0,
4_6,3.173,0,2015-12-05 14:51:25.0,
4_7,3.172,0,2015-12-05 14:51:25.0,
4_8,3.175,0,2015-12-05 14:51:25.0,
4_9,3.177,0,2015-12-05 14:51:25.0,
4_10,3.176,0,2015-12-05 14:51:25.0,
4_11,3.177,0,2015-12-05 14:51:25.0,
4_12,3.175,0,2015-12-05 14:51:25.0,
4_13,3.136,0,2015-12-05 14:51:25.0,
4_14,3.17,0,2015-12-05 14:51:25.0,
4_15,3.175,0,2015-12-05 14:51:25.0,
4_16,3.17,0,2015-12-05 14:51:25.0,
5_1,3.175,64,2015-12-05 14:51:25.0,
5_2,3.174,62,2015-12-05 14:51:25.0,
5_3,3.164,0,2015-12-05 14:51:25.0,
5_4,3.133,0,2015-12-05 14:51:25.0,
5_5,3.175,0,2015-12-05 14:51:25.0,
5_6,3.173,0,2015-12-05 14:51:25.0,
5_7,3.173,0,2015-12-05 14:51:25.0,
5_8,3.14,0,2015-12-05 14:51:25.0,
5_9,3.176,0,2015-12-05 14:51:25.0,
5_10,3.173,0,2015-12-05 14:51:25.0,
5_11,3.169,0,2015-12-05 14:51:25.0,
5_12,3.165,0,2015-12-05 14:51:25.0,
5_13,3.167,0,2015-12-05 14:51:25.0,
5_14,3.172,0,2015-12-05 14:51:25.0,
5_15,3.17,0,2015-12-05 14:51:25.0,
5_16,3.174,0,2015-12-05 14:51:25.0,
5_17,3.139,0,2015-12-05 14:51:25.0,
5_18,3.175,0,2015-12-05 14:51:25.0,
5_19,3.173,0,2015-12-05 14:51:25.0,
5_20,3.167,0,2015-12-05 14:51:25.0,
5_21,3.136,0,2015-12-05 14:51:25.0,
5_22,3.172,0,2015-12-05 14:51:25.0,
5_23,3.174,0,2015-12-05 14:51:25.0,
5_24,3.169,0,2015-12-05 14:51:25.0,
6_1,3.173,64,2015-12-05 14:51:25.0,
6_2,3.176,62,2015-12-05 14:51:25.0,
6_3,3.174,0,2015-12-05 14:51:25.0,
6_4,3.126,0,2015-12-05 14:51:25.0,
6_5,3.177,0,2015-12-05 14:51:25.0,
6_6,3.172,0,2015-12-05 14:51:25.0,
6_7,3.175,0,2015-12-05 14:51:25.0,
6_8,3.139,0,2015-12-05 14:51:25.0,
6_9,3.175,0,2015-12-05 14:51:25.0,
6_10,3.175,0,2015-12-05 14:51:25.0,
6_11,3.171,0,2015-12-05 14:51:25.0,
6_12,3.164,0,2015-12-05 14:51:25.0,
6_13,3.172,0,2015-12-05 14:51:25.0,
6_14,3.17,0,2015-12-05 14:51:25.0,
6_15,3.176,0,2015-12-05 14:51:25.0,
6_16,3.169,0,2015-12-05 14:51:25.0,
6_17,3.138,0,2015-12-05 14:51:25.0,
6_18,3.175,0,2015-12-05 14:51:25.0,
6_19,3.171,0,2015-12-05 14:51:25.0,
6_20,3.171,0,2015-12-05 14:51:25.0,
6_21,3.138,0,2015-12-05 14:51:25.0,
6_22,3.171,0,2015-12-05 14:51:25.0,
6_23,3.176,0,2015-12-05 14:51:25.0,
6_24,3.169,0,2015-12-05 14:51:25.0,
7_1,3.173,62,2015-12-05 14:51:25.0,
7_2,3.169,62,2015-12-05 14:51:25.0,
7_3,3.17,0,2015-12-05 14:51:25.0,
7_4,3.13,0,2015-12-05 14:51:25.0,
7_5,3.17,0,2015-12-05 14:51:25.0,
7_6,3.168,0,2015-12-05 14:51:25.0,
7_7,3.168,0,2015-12-05 14:51:25.0,
7_8,3.168,0,2015-12-05 14:51:25.0,
7_9,3.171,0,2015-12-05 14:51:25.0,
7_10,3.163,0,2015-12-05 14:51:25.0,
7_11,3.168,0,2015-12-05 14:51:25.0,
7_12,3.167,0,2015-12-05 14:51:25.0,
7_13,3.134,0,2015-12-05 14:51:25.0,
7_14,3.166,0,2015-12-05 14:51:25.0,
7_15,3.164,0,2015-12-05 14:51:25.0,
7_16,3.161,0,2015-12-05 14:51:25.0,
8_1,3.244,60,2015-12-05 14:51:25.0,
8_2,3.245,60,2015-12-05 14:51:25.0,
8_3,3.245,0,2015-12-05 14:51:25.0,
8_4,3.228,0,2015-12-05 14:51:25.0,
8_5,3.223,0,2015-12-05 14:51:25.0,
8_6,3.221,0,2015-12-05 14:51:25.0,
8_7,3.223,0,2015-12-05 14:51:25.0,
8_8,3.227,0,2015-12-05 14:51:25.0,
8_9,3.172,0,2015-12-05 14:51:25.0,
8_10,3.17,0,2015-12-05 14:51:25.0,
8_11,3.171,0,2015-12-05 14:51:25.0,
8_12,3.162,0,2015-12-05 14:51:25.0,
8_13,3.131,0,2015-12-05 14:51:25.0,
8_14,3.167,0,2015-12-05 14:51:25.0,
8_15,3.171,0,2015-12-05 14:51:25.0,
8_16,3.166,0,2015-12-05 14:51:25.0,
9_1,3.23,62,2015-12-05 14:51:25.0,
9_2,3.229,62,2015-12-05 14:51:25.0,
9_3,3.228,0,2015-12-05 14:51:25.0,
9_4,3.21,0,2015-12-05 14:51:25.0,
9_5,3.228,0,2015-12-05 14:51:25.0,
9_6,3.227,0,2015-12-05 14:51:25.0,
9_7,3.229,0,2015-12-05 14:51:25.0,
9_8,3.225,0,2015-12-05 14:51:25.0,
9_9,3.22,0,2015-12-05 14:51:25.0,
9_10,3.216,0,2015-12-05 14:51:25.0,
9_11,3.223,0,2015-12-05 14:51:25.0,
9_12,3.214,0,2015-12-05 14:51:25.0,
9_13,3.194,0,2015-12-05 14:51:25.0,
9_14,3.219,0,2015-12-05 14:51:25.0,
9_15,3.22,0,2015-12-05 14:51:25.0,
9_16,3.219,0,2015-12-05 14:51:25.0,
1_1,3.248,62,2015-12-05 15:21:26.0,
1_2,3.25,62,2015-12-05 15:21:26.0,
1_3,3.247,0,2015-12-05 15:21:26.0,
1_4,3.229,0,2015-12-05 15:21:26.0,
1_5,3.247,0,2015-12-05 15:21:26.0,
1_6,3.247,0,2015-12-05 15:21:26.0,
1_7,3.247,0,2015-12-05 15:21:26.0,
1_8,3.248,0,2015-12-05 15:21:26.0,
1_9,3.246,0,2015-12-05 15:21:26.0,
1_10,3.247,0,2015-12-05 15:21:26.0,
1_11,3.247,0,2015-12-05 15:21:26.0,
1_12,3.248,0,2015-12-05 15:21:26.0,
1_13,3.229,0,2015-12-05 15:21:26.0,
1_14,3.245,0,2015-12-05 15:21:26.0,
1_15,3.247,0,2015-12-05 15:21:26.0,
1_16,3.245,0,2015-12-05 15:21:26.0,
2_1,3.239,60,2015-12-05 15:21:26.0,
2_2,3.237,60,2015-12-05 15:21:26.0,
2_3,3.237,0,2015-12-05 15:21:26.0,
2_4,3.217,0,2015-12-05 15:21:26.0,
2_5,3.238,0,2015-12-05 15:21:26.0,
2_6,3.237,0,2015-12-05 15:21:26.0,
2_7,3.238,0,2015-12-05 15:21:26.0,
2_8,3.237,0,2015-12-05 15:21:26.0,
2_9,3.241,0,2015-12-05 15:21:26.0,
2_10,3.239,0,2015-12-05 15:21:26.0,
2_11,3.239,0,2015-12-05 15:21:26.0,
2_12,3.238,0,2015-12-05 15:21:26.0,
2_13,3.22,0,2015-12-05 15:21:26.0,
2_14,3.237,0,2015-12-05 15:21:26.0,
2_15,3.238,0,2015-12-05 15:21:26.0,
2_16,3.239,0,2015-12-05 15:21:26.0,
3_1,3.239,62,2015-12-05 15:21:26.0,
3_2,3.236,60,2015-12-05 15:21:26.0,
3_3,3.234,0,2015-12-05 15:21:26.0,
3_4,3.217,0,2015-12-05 15:21:26.0,
3_5,3.237,0,2015-12-05 15:21:26.0,
3_6,3.236,0,2015-12-05 15:21:26.0,
3_7,3.238,0,2015-12-05 15:21:26.0,
3_8,3.219,0,2015-12-05 15:21:26.0,
3_9,3.24,0,2015-12-05 15:21:26.0,
3_10,3.237,0,2015-12-05 15:21:26.0,
3_11,3.236,0,2015-12-05 15:21:26.0,
3_12,3.232,0,2015-12-05 15:21:26.0,
3_13,3.227,0,2015-12-05 15:21:26.0,
3_14,3.23,0,2015-12-05 15:21:26.0,
3_15,3.225,0,2015-12-05 15:21:26.0,
3_16,3.229,0,2015-12-05 15:21:26.0,
3_17,3.213,0,2015-12-05 15:21:26.0,
3_18,3.232,0,2015-12-05 15:21:26.0,
3_19,3.229,0,2015-12-05 15:21:26.0,
3_20,3.229,0,2015-12-05 15:21:26.0,
3_21,3.206,0,2015-12-05 15:21:26.0,
3_22,3.227,0,2015-12-05 15:21:26.0,
3_23,3.228,0,2015-12-05 15:21:26.0,
3_24,3.227,0,2015-12-05 15:21:26.0,
4_1,3.232,62,2015-12-05 15:21:26.0,
4_2,3.23,60,2015-12-05 15:21:26.0,
4_3,3.229,0,2015-12-05 15:21:26.0,
4_4,3.205,0,2015-12-05 15:21:26.0,
4_5,3.229,0,2015-12-05 15:21:26.0,
4_6,3.227,0,2015-12-05 15:21:26.0,
4_7,3.229,0,2015-12-05 15:21:26.0,
4_8,3.231,0,2015-12-05 15:21:26.0,
4_9,3.231,0,2015-12-05 15:21:26.0,
4_10,3.23,0,2015-12-05 15:21:26.0,
4_11,3.232,0,2015-12-05 15:21:26.0,
4_12,3.23,0,2015-12-05 15:21:26.0,
4_13,3.21,0,2015-12-05 15:21:26.0,
4_14,3.23,0,2015-12-05 15:21:26.0,
4_15,3.233,0,2015-12-05 15:21:26.0,
4_16,3.228,0,2015-12-05 15:21:26.0,
5_1,3.226,62,2015-12-05 15:21:26.0,
5_2,3.225,60,2015-12-05 15:21:26.0,
5_3,3.22,0,2015-12-05 15:21:26.0,
5_4,3.197,0,2015-12-05 15:21:26.0,
5_5,3.225,0,2015-12-05 15:21:26.0,
5_6,3.224,0,2015-12-05 15:21:26.0,
5_7,3.223,0,2015-12-05 15:21:26.0,
5_8,3.203,0,2015-12-05 15:21:26.0,
5_9,3.227,0,2015-12-05 15:21:26.0,
5_10,3.224,0,2015-12-05 15:21:26.0,
5_11,3.221,0,2015-12-05 15:21:26.0,
5_12,3.219,0,2015-12-05 15:21:26.0,
5_13,3.221,0,2015-12-05 15:21:26.0,
5_14,3.224,0,2015-12-05 15:21:26.0,
5_15,3.223,0,2015-12-05 15:21:26.0,
5_16,3.225,0,2015-12-05 15:21:26.0,
5_17,3.201,0,2015-12-05 15:21:26.0,
5_18,3.226,0,2015-12-05 15:21:26.0,
5_19,3.223,0,2015-12-05 15:21:26.0,
5_20,3.221,0,2015-12-05 15:21:26.0,
5_21,3.201,0,2015-12-05 15:21:26.0,
5_22,3.221,0,2015-12-05 15:21:26.0,
5_23,3.224,0,2015-12-05 15:21:26.0,
5_24,3.223,0,2015-12-05 15:21:26.0,
6_1,3.277,62,2015-12-05 15:21:26.0,
6_2,3.278,60,2015-12-05 15:21:26.0,
6_3,3.277,0,2015-12-05 15:21:26.0,
6_4,3.268,0,2015-12-05 15:21:26.0,
6_5,3.279,0,2015-12-05 15:21:26.0,
6_6,3.278,0,2015-12-05 15:21:26.0,
6_7,3.277,0,2015-12-05 15:21:26.0,
6_8,3.268,0,2015-12-05 15:21:26.0,
6_9,3.278,0,2015-12-05 15:21:26.0,
6_10,3.278,0,2015-12-05 15:21:26.0,
6_11,3.277,0,2015-12-05 15:21:26.0,
6_12,3.276,0,2015-12-05 15:21:26.0,
6_13,3.274,0,2015-12-05 15:21:26.0,
6_14,3.274,0,2015-12-05 15:21:26.0,
6_15,3.277,0,2015-12-05 15:21:26.0,
6_16,3.276,0,2015-12-05 15:21:26.0,
6_17,3.256,0,2015-12-05 15:21:26.0,
6_18,3.265,0,2015-12-05 15:21:26.0,
6_19,3.265,0,2015-12-05 15:21:26.0,
6_20,3.264,0,2015-12-05 15:21:26.0,
6_21,3.254,0,2015-12-05 15:21:26.0,
6_22,3.265,0,2015-12-05 15:21:26.0,
6_23,3.265,0,2015-12-05 15:21:26.0,
6_24,3.264,0,2015-12-05 15:21:26.0,
7_1,3.269,60,2015-12-05 15:21:26.0,
7_2,3.269,60,2015-12-05 15:21:26.0,
7_3,3.268,0,2015-12-05 15:21:26.0,
7_4,3.254,0,2015-12-05 15:21:26.0,
7_5,3.268,0,2015-12-05 15:21:26.0,
7_6,3.267,0,2015-12-05 15:21:26.0,
7_7,3.266,0,2015-12-05 15:21:26.0,
7_8,3.265,0,2015-12-05 15:21:26.0,
7_9,3.263,0,2015-12-05 15:21:26.0,
7_10,3.26,0,2015-12-05 15:21:26.0,
7_11,3.263,0,2015-12-05 15:21:26.0,
7_12,3.264,0,2015-12-05 15:21:26.0,
7_13,3.356,0,2015-12-05 15:21:26.0,
7_14,3.346,0,2015-12-05 15:21:26.0,
7_15,3.345,0,2015-12-05 15:21:26.0,
7_16,3.346,0,2015-12-05 15:21:26.0,
8_1,3.347,60,2015-12-05 15:21:26.0,
8_2,3.349,59,2015-12-05 15:21:26.0,
8_3,3.35,0,2015-12-05 15:21:26.0,
8_4,3.361,0,2015-12-05 15:21:26.0,
8_5,3.348,0,2015-12-05 15:21:26.0,
8_6,3.349,0,2015-12-05 15:21:26.0,
8_7,3.349,0,2015-12-05 15:21:26.0,
8_8,3.347,0,2015-12-05 15:21:26.0,
8_9,3.346,0,2015-12-05 15:21:26.0,
8_10,3.346,0,2015-12-05 15:21:26.0,
8_11,3.346,0,2015-12-05 15:21:26.0,
8_12,3.347,0,2015-12-05 15:21:26.0,
8_13,3.347,0,2015-12-05 15:21:26.0,
8_14,3.337,0,2015-12-05 15:21:26.0,
8_15,3.337,0,2015-12-05 15:21:26.0,
8_16,3.337,0,2015-12-05 15:21:26.0,
9_1,3.325,62,2015-12-05 15:21:26.0,
9_2,3.325,60,2015-12-05 15:21:26.0,
9_3,3.326,0,2015-12-05 15:21:26.0,
9_4,3.334,0,2015-12-05 15:21:26.0,
9_5,3.325,0,2015-12-05 15:21:26.0,
9_6,3.325,0,2015-12-05 15:21:26.0,
9_7,3.326,0,2015-12-05 15:21:26.0,
9_8,3.323,0,2015-12-05 15:21:26.0,
9_9,3.327,0,2015-12-05 15:21:26.0,
9_10,3.33,0,2015-12-05 15:21:26.0,
9_11,3.329,0,2015-12-05 15:21:26.0,
9_12,3.33,0,2015-12-05 15:21:26.0,
9_13,3.336,0,2015-12-05 15:21:26.0,
9_14,3.331,0,2015-12-05 15:21:26.0,
9_15,3.33,0,2015-12-05 15:21:26.0,
9_16,3.329,0,2015-12-05 15:21:26.0,
1_1,3.347,65,2015-12-05 15:51:27.0,
1_2,3.35,64,2015-12-05 15:51:27.0,
1_3,3.35,0,2015-12-05 15:51:27.0,
1_4,3.375,0,2015-12-05 15:51:27.0,
1_5,3.35,0,2015-12-05 15:51:27.0,
1_6,3.354,0,2015-12-05 15:51:27.0,
1_7,3.351,0,2015-12-05 15:51:27.0,
1_8,3.352,0,2015-12-05 15:51:27.0,
1_9,3.347,0,2015-12-05 15:51:27.0,
1_10,3.348,0,2015-12-05 15:51:27.0,
1_11,3.351,0,2015-12-05 15:51:27.0,
1_12,3.352,0,2015-12-05 15:51:27.0,
1_13,3.374,0,2015-12-05 15:51:27.0,
1_14,3.35,0,2015-12-05 15:51:27.0,
1_15,3.349,0,2015-12-05 15:51:27.0,
1_16,3.349,0,2015-12-05 15:51:27.0,
2_1,3.35,62,2015-12-05 15:51:27.0,
2_2,3.35,62,2015-12-05 15:51:27.0,
2_3,3.354,0,2015-12-05 15:51:27.0,
2_4,3.374,0,2015-12-05 15:51:27.0,
2_5,3.35,0,2015-12-05 15:51:27.0,
2_6,3.352,0,2015-12-05 15:51:27.0,
2_7,3.349,0,2015-12-05 15:51:27.0,
2_8,3.352,0,2015-12-05 15:51:27.0,
2_9,3.351,0,2015-12-05 15:51:27.0,
2_10,3.351,0,2015-12-05 15:51:27.0,
2_11,3.35,0,2015-12-05 15:51:27.0,
2_12,3.354,0,2015-12-05 15:51:27.0,
2_13,3.372,0,2015-12-05 15:51:27.0,
2_14,3.355,0,2015-12-05 15:51:27.0,
2_15,3.351,0,2015-12-05 15:51:27.0,
2_16,3.353,0,2015-12-05 15:51:27.0,
3_1,3.351,65,2015-12-05 15:51:27.0,
3_2,3.354,62,2015-12-05 15:51:27.0,
3_3,3.353,0,2015-12-05 15:51:27.0,
3_4,3.378,0,2015-12-05 15:51:27.0,
3_5,3.351,0,2015-12-05 15:51:27.0,
3_6,3.353,0,2015-12-05 15:51:27.0,
3_7,3.351,0,2015-12-05 15:51:27.0,
3_8,3.373,0,2015-12-05 15:51:27.0,
3_9,3.349,0,2015-12-05 15:51:27.0,
3_10,3.352,0,2015-12-05 15:51:27.0,
3_11,3.353,0,2015-12-05 15:51:27.0,
3_12,3.353,0,2015-12-05 15:51:27.0,
3_13,3.347,0,2015-12-05 15:51:27.0,
3_14,3.355,0,2015-12-05 15:51:27.0,
3_15,3.355,0,2015-12-05 15:51:27.0,
3_16,3.352,0,2015-12-05 15:51:27.0,
3_17,3.373,0,2015-12-05 15:51:27.0,
3_18,3.35,0,2015-12-05 15:51:27.0,
3_19,3.352,0,2015-12-05 15:51:27.0,
3_20,3.35,0,2015-12-05 15:51:27.0,
3_21,3.374,0,2015-12-05 15:51:27.0,
3_22,3.35,0,2015-12-05 15:51:27.0,
3_23,3.353,0,2015-12-05 15:51:27.0,
3_24,3.353,0,2015-12-05 15:51:27.0,
4_1,3.347,64,2015-12-05 15:51:27.0,
4_2,3.348,64,2015-12-05 15:51:27.0,
4_3,3.352,0,2015-12-05 15:51:27.0,
4_4,3.373,0,2015-12-05 15:51:27.0,
4_5,3.349,0,2015-12-05 15:51:27.0,
4_6,3.348,0,2015-12-05 15:51:27.0,
4_7,3.351,0,2015-12-05 15:51:27.0,
4_8,3.346,0,2015-12-05 15:51:27.0,
4_9,3.349,0,2015-12-05 15:51:27.0,
4_10,3.352,0,2015-12-05 15:51:27.0,
4_11,3.351,0,2015-12-05 15:51:27.0,
4_12,3.354,0,2015-12-05 15:51:27.0,
4_13,3.376,0,2015-12-05 15:51:27.0,
4_14,3.353,0,2015-12-05 15:51:27.0,
4_15,3.352,0,2015-12-05 15:51:27.0,
4_16,3.352,0,2015-12-05 15:51:27.0,
5_1,3.341,65,2015-12-05 15:51:27.0,
5_2,3.339,63,2015-12-05 15:51:27.0,
5_3,3.344,0,2015-12-05 15:51:27.0,
5_4,3.362,0,2015-12-05 15:51:27.0,
5_5,3.339,0,2015-12-05 15:51:27.0,
5_6,3.341,0,2015-12-05 15:51:27.0,
5_7,3.341,0,2015-12-05 15:51:27.0,
5_8,3.362,0,2015-12-05 15:51:27.0,
5_9,3.338,0,2015-12-05 15:51:27.0,
5_10,3.342,0,2015-12-05 15:51:27.0,
5_11,3.34,0,2015-12-05 15:51:27.0,
5_12,3.341,0,2015-12-05 15:51:27.0,
5_13,3.342,0,2015-12-05 15:51:27.0,
5_14,3.341,0,2015-12-05 15:51:27.0,
5_15,3.344,0,2015-12-05 15:51:27.0,
5_16,3.338,0,2015-12-05 15:51:27.0,
5_17,3.363,0,2015-12-05 15:51:27.0,
5_18,3.339,0,2015-12-05 15:51:27.0,
5_19,3.342,0,2015-12-05 15:51:27.0,
5_20,3.344,0,2015-12-05 15:51:27.0,
5_21,3.358,0,2015-12-05 15:51:27.0,
5_22,3.341,0,2015-12-05 15:51:27.0,
5_23,3.337,0,2015-12-05 15:51:27.0,
5_24,3.342,0,2015-12-05 15:51:27.0,
6_1,3.34,65,2015-12-05 15:51:27.0,
6_2,3.344,62,2015-12-05 15:51:27.0,
6_3,3.342,0,2015-12-05 15:51:27.0,
6_4,3.371,0,2015-12-05 15:51:27.0,
6_5,3.342,0,2015-12-05 15:51:27.0,
6_6,3.342,0,2015-12-05 15:51:27.0,
6_7,3.343,0,2015-12-05 15:51:27.0,
6_8,3.36,0,2015-12-05 15:51:27.0,
6_9,3.332,0,2015-12-05 15:51:27.0,
6_10,3.334,0,2015-12-05 15:51:27.0,
6_11,3.333,0,2015-12-05 15:51:27.0,
6_12,3.336,0,2015-12-05 15:51:27.0,
6_13,3.327,0,2015-12-05 15:51:27.0,
6_14,3.326,0,2015-12-05 15:51:27.0,
6_15,3.328,0,2015-12-05 15:51:27.0,
6_16,3.326,0,2015-12-05 15:51:27.0,
6_17,3.346,0,2015-12-05 15:51:27.0,
6_18,3.327,0,2015-12-05 15:51:27.0,
6_19,3.328,0,2015-12-05 15:51:27.0,
6_20,3.328,0,2015-12-05 15:51:27.0,
6_21,3.345,0,2015-12-05 15:51:27.0,
6_22,3.329,0,2015-12-05 15:51:27.0,
6_23,3.325,0,2015-12-05 15:51:27.0,
6_24,3.329,0,2015-12-05 15:51:27.0,
7_1,3.335,64,2015-12-05 15:51:27.0,
7_2,3.335,62,2015-12-05 15:51:27.0,
7_3,3.336,0,2015-12-05 15:51:27.0,
7_4,3.359,0,2015-12-05 15:51:27.0,
7_5,3.336,0,2015-12-05 15:51:27.0,
7_6,3.339,0,2015-12-05 15:51:27.0,
7_7,3.336,0,2015-12-05 15:51:27.0,
7_8,3.336,0,2015-12-05 15:51:27.0,
7_9,3.331,0,2015-12-05 15:51:27.0,
7_10,3.334,0,2015-12-05 15:51:27.0,
7_11,3.333,0,2015-12-05 15:51:27.0,
7_12,3.333,0,2015-12-05 15:51:27.0,
7_13,3.349,0,2015-12-05 15:51:27.0,
7_14,3.332,0,2015-12-05 15:51:27.0,
7_15,3.332,0,2015-12-05 15:51:27.0,
7_16,3.333,0,2015-12-05 15:51:27.0,
8_1,3.344,62,2015-12-05 15:51:27.0,
8_2,3.345,62,2015-12-05 15:51:27.0,
8_3,3.346,0,2015-12-05 15:51:27.0,
8_4,3.371,0,2015-12-05 15:51:27.0,
8_5,3.344,0,2015-12-05 15:51:27.0,
8_6,3.348,0,2015-12-05 15:51:27.0,
8_7,3.346,0,2015-12-05 15:51:27.0,
8_8,3.342,0,2015-12-05 15:51:27.0,
8_9,3.341,0,2015-12-05 15:51:27.0,
8_10,3.342,0,2015-12-05 15:51:27.0,
8_11,3.342,0,2015-12-05 15:51:27.0,
8_12,3.344,0,2015-12-05 15:51:27.0,
8_13,3.363,0,2015-12-05 15:51:27.0,
8_14,3.344,0,2015-12-05 15:51:27.0,
8_15,3.344,0,2015-12-05 15:51:27.0,
8_16,3.343,0,2015-12-05 15:51:27.0,
9_1,3.348,64,2015-12-05 15:51:27.0,
9_2,3.349,64,2015-12-05 15:51:27.0,
9_3,3.35,0,2015-12-05 15:51:27.0,
9_4,3.372,0,2015-12-05 15:51:27.0,
9_5,3.347,0,2015-12-05 15:51:27.0,
9_6,3.346,0,2015-12-05 15:51:27.0,
9_7,3.348,0,2015-12-05 15:51:27.0,
9_8,3.345,0,2015-12-05 15:51:27.0,
9_9,3.348,0,2015-12-05 15:51:27.0,
9_10,3.353,0,2015-12-05 15:51:27.0,
9_11,3.348,0,2015-12-05 15:51:27.0,
9_12,3.35,0,2015-12-05 15:51:27.0,
9_13,3.373,0,2015-12-05 15:51:27.0,
9_14,3.353,0,2015-12-05 15:51:27.0,
9_15,3.351,0,2015-12-05 15:51:27.0,
9_16,3.352,0,2015-12-05 15:51:27.0,
1_1,3.289,62,2015-12-05 16:21:27.0,
1_2,3.291,60,2015-12-05 16:21:27.0,
1_3,3.289,0,2015-12-05 16:21:27.0,
1_4,3.289,0,2015-12-05 16:21:27.0,
1_5,3.289,0,2015-12-05 16:21:27.0,
1_6,3.291,0,2015-12-05 16:21:27.0,
1_7,3.289,0,2015-12-05 16:21:27.0,
1_8,3.291,0,2015-12-05 16:21:27.0,
1_9,3.288,0,2015-12-05 16:21:27.0,
1_10,3.288,0,2015-12-05 16:21:27.0,
1_11,3.289,0,2015-12-05 16:21:27.0,
1_12,3.29,0,2015-12-05 16:21:27.0,
1_13,3.289,0,2015-12-05 16:21:27.0,
1_14,3.289,0,2015-12-05 16:21:27.0,
1_15,3.289,0,2015-12-05 16:21:27.0,
1_16,3.288,0,2015-12-05 16:21:27.0,
2_1,3.288,59,2015-12-05 16:21:27.0,
2_2,3.289,59,2015-12-05 16:21:27.0,
2_3,3.289,0,2015-12-05 16:21:27.0,
2_4,3.289,0,2015-12-05 16:21:27.0,
2_5,3.289,0,2015-12-05 16:21:27.0,
2_6,3.289,0,2015-12-05 16:21:27.0,
2_7,3.289,0,2015-12-05 16:21:27.0,
2_8,3.288,0,2015-12-05 16:21:27.0,
2_9,3.289,0,2015-12-05 16:21:27.0,
2_10,3.289,0,2015-12-05 16:21:27.0,
2_11,3.29,0,2015-12-05 16:21:27.0,
2_12,3.291,0,2015-12-05 16:21:27.0,
2_13,3.29,0,2015-12-05 16:21:27.0,
2_14,3.291,0,2015-12-05 16:21:27.0,
2_15,3.29,0,2015-12-05 16:21:27.0,
2_16,3.291,0,2015-12-05 16:21:27.0,
3_1,3.291,60,2015-12-05 16:21:27.0,
3_2,3.291,59,2015-12-05 16:21:27.0,
3_3,3.29,0,2015-12-05 16:21:27.0,
3_4,3.292,0,2015-12-05 16:21:27.0,
3_5,3.292,0,2015-12-05 16:21:27.0,
3_6,3.291,0,2015-12-05 16:21:27.0,
3_7,3.291,0,2015-12-05 16:21:27.0,
3_8,3.291,0,2015-12-05 16:21:27.0,
3_9,3.291,0,2015-12-05 16:21:27.0,
3_10,3.291,0,2015-12-05 16:21:27.0,
3_11,3.291,0,2015-12-05 16:21:27.0,
3_12,3.289,0,2015-12-05 16:21:27.0,
3_13,3.288,0,2015-12-05 16:21:27.0,
3_14,3.291,0,2015-12-05 16:21:27.0,
3_15,3.291,0,2015-12-05 16:21:27.0,
3_16,3.29,0,2015-12-05 16:21:27.0,
3_17,3.289,0,2015-12-05 16:21:27.0,
3_18,3.291,0,2015-12-05 16:21:27.0,
3_19,3.29,0,2015-12-05 16:21:27.0,
3_20,3.289,0,2015-12-05 16:21:27.0,
3_21,3.291,0,2015-12-05 16:21:27.0,
3_22,3.289,0,2015-12-05 16:21:27.0,
3_23,3.291,0,2015-12-05 16:21:27.0,
3_24,3.289,0,2015-12-05 16:21:27.0,
4_1,3.289,60,2015-12-05 16:21:27.0,
4_2,3.289,60,2015-12-05 16:21:27.0,
4_3,3.29,0,2015-12-05 16:21:27.0,
4_4,3.29,0,2015-12-05 16:21:27.0,
4_5,3.29,0,2015-12-05 16:21:27.0,
4_6,3.289,0,2015-12-05 16:21:27.0,
4_7,3.291,0,2015-12-05 16:21:27.0,
4_8,3.289,0,2015-12-05 16:21:27.0,
4_9,3.291,0,2015-12-05 16:21:27.0,
4_10,3.291,0,2015-12-05 16:21:27.0,
4_11,3.292,0,2015-12-05 16:21:27.0,
4_12,3.294,0,2015-12-05 16:21:27.0,
4_13,3.292,0,2015-12-05 16:21:27.0,
4_14,3.291,0,2015-12-05 16:21:27.0,
